DossierID,RDAF,Instructions
81411019,RDAF Not Delivered,Instruction Delivered
81380936,RDAF Not Delivered,Instruction Delivered
81328230,RDAF Not Delivered,Instruction Delivered
81104553,RDAF Not Delivered,Instruction Delivered
81378763,RDAF Not Delivered,Instruction Delivered
81350864,RDAF Not Delivered,Instruction Delivered
81395006,RDAF Not Delivered,Instruction Delivered
81367571,RDAF Not Delivered,Instruction Delivered
81368214,RDAF Not Delivered,Instruction Delivered
81406391,RDAF Not Delivered,Instruction Delivered
81357112,RDAF Not Delivered,Instruction Delivered
81411964,RDAF Not Delivered,Instruction Delivered
81287871,RDAF Not Delivered,Instruction Delivered
81395032,RDAF Not Delivered,Instruction Delivered
81149899,RDAF Not Delivered,Instruction Delivered
81405049,RDAF Not Delivered,Instruction Delivered
81344671,RDAF Not Delivered,Instruction Delivered
81274747,RDAF Not Delivered,Instruction Delivered
81309360,RDAF Not Delivered,Instruction Delivered
81403918,RDAF Not Delivered,Instruction Delivered
81404010,RDAF Not Delivered,Instruction Delivered
81383043,RDAF Not Delivered,Instruction Delivered
81401295,RDAF Not Delivered,Instruction Delivered
81287583,RDAF Not Delivered,Instruction Delivered
81398136,RDAF Not Delivered,Instruction Delivered
81287366,RDAF Not Delivered,Instruction Delivered
81410786,RDAF Not Delivered,Instruction Delivered
81387839,RDAF Not Delivered,Instruction Delivered
81392730,RDAF Not Delivered,Instruction Delivered
81413327,RDAF Not Delivered,Instruction Delivered
81402037,RDAF Not Delivered,Instruction Delivered
81379745,RDAF Not Delivered,Instruction Delivered
81360967,RDAF Not Delivered,Instruction Delivered
81409796,RDAF Not Delivered,Instruction Delivered
81347940,RDAF Not Delivered,Instruction Delivered
81405464,RDAF Not Delivered,Instruction Delivered
81287601,RDAF Not Delivered,Instruction Delivered
81412243,RDAF Not Delivered,Instruction Delivered
81141088,RDAF Not Delivered,Instruction Delivered
81411437,RDAF Not Delivered,Instruction Delivered
81409353,RDAF Not Delivered,Instruction Delivered
81399604,RDAF Not Delivered,Instruction Delivered
81245642,RDAF Not Delivered,Instruction Delivered
81390758,RDAF Not Delivered,Instruction Delivered
81287842,RDAF Not Delivered,Instruction Delivered
81410146,RDAF Not Delivered,Instruction Delivered
81406832,RDAF Not Delivered,Instruction Delivered
81414982,RDAF Not Delivered,Instruction Delivered
81406463,RDAF Not Delivered,Instruction Delivered
81403998,RDAF Not Delivered,Instruction Delivered
81400039,RDAF Not Delivered,Instruction Delivered
81287610,RDAF Not Delivered,Instruction Delivered
81399676,RDAF Not Delivered,Instruction Delivered
81408577,RDAF Not Delivered,Instruction Delivered
81406180,RDAF Not Delivered,Instruction Delivered
81403387,RDAF Not Delivered,Instruction Delivered
81407680,RDAF Not Delivered,Instruction Delivered
81401330,RDAF Not Delivered,Instruction Delivered
81401670,RDAF Not Delivered,Instruction Delivered
81377374,RDAF Not Delivered,Instruction Delivered
81398150,RDAF Not Delivered,Instruction Delivered
81237213,RDAF Delivered,Instruction Not Delivered
81253394,RDAF Delivered,Instruction Delivered
81384885,RDAF Delivered,Instruction Not Delivered
80001197,RDAF Delivered,Instruction Not Delivered
81306567,RDAF Delivered,Instruction Delivered
80937061,RDAF Delivered,Instruction Delivered
81412915,RDAF Delivered,Instruction Not Delivered
81415753,RDAF Delivered,Instruction Not Delivered
81143628,RDAF Delivered,Instruction Delivered
81350936,RDAF Delivered,Instruction Delivered
81170059,RDAF Delivered,Instruction Delivered
81290218,RDAF Delivered,Instruction Delivered
81378318,RDAF Delivered,Instruction Not Delivered
81373319,RDAF Delivered,Instruction Not Delivered
70531240,RDAF Delivered,Instruction Delivered
81391897,RDAF Delivered,Instruction Not Delivered
81336458,RDAF Delivered,Instruction Not Delivered
81399724,RDAF Not Delivered,Instruction Not Delivered
81285582,RDAF Delivered,Instruction Not Delivered
80497748,RDAF Delivered,Instruction Delivered
81273192,RDAF Delivered,Instruction Delivered
81291852,RDAF Delivered,Instruction Not Delivered
80307716,RDAF Delivered,Instruction Delivered
81339237,RDAF Delivered,Instruction Not Delivered
81408764,RDAF Delivered,Instruction Delivered
81336751,RDAF Delivered,Instruction Not Delivered
81339657,RDAF Delivered,Instruction Not Delivered
70220625,RDAF Delivered,Instruction Not Delivered
80787679,RDAF Delivered,Instruction Delivered
81375470,RDAF Delivered,Instruction Delivered
80134691,RDAF Delivered,Instruction Not Delivered
81404399,RDAF Delivered,Instruction Not Delivered
81409455,RDAF Delivered,Instruction Delivered
70543330,RDAF Delivered,Instruction Delivered
81415743,RDAF Delivered,Instruction Not Delivered
80074199,RDAF Delivered,Instruction Not Delivered
70596596,RDAF Delivered,Instruction Not Delivered
81269661,RDAF Delivered,Instruction Delivered
81405177,RDAF Delivered,Instruction Not Delivered
80509648,RDAF Delivered,Instruction Delivered
81413428,RDAF Not Delivered,Instruction Not Delivered
81361983,RDAF Delivered,Instruction Delivered
81415055,RDAF Delivered,Instruction Not Delivered
81294006,RDAF Delivered,Instruction Not Delivered
80382939,RDAF Delivered,Instruction Delivered
81335326,RDAF Delivered,Instruction Delivered
81351169,RDAF Delivered,Instruction Delivered
70572643,RDAF Delivered,Instruction Delivered
81338315,RDAF Delivered,Instruction Not Delivered
81401856,RDAF Delivered,Instruction Delivered
80171029,RDAF Delivered,Instruction Delivered
81374796,RDAF Delivered,Instruction Not Delivered
81347379,RDAF Delivered,Instruction Delivered
80800474,RDAF Delivered,Instruction Delivered
80334974,RDAF Delivered,Instruction Delivered
80293918,RDAF Delivered,Instruction Delivered
80481196,RDAF Delivered,Instruction Delivered
81135115,RDAF Delivered,Instruction Delivered
80483929,RDAF Not Delivered,Instruction Not Delivered
81374515,RDAF Delivered,Instruction Not Delivered
81403622,RDAF Delivered,Instruction Delivered
80142087,RDAF Delivered,Instruction Not Delivered
70531224,RDAF Delivered,Instruction Not Delivered
81393414,RDAF Delivered,Instruction Delivered
81387654,RDAF Delivered,Instruction Not Delivered
81160559,RDAF Delivered,Instruction Not Delivered
81273084,RDAF Delivered,Instruction Delivered
81365542,RDAF Delivered,Instruction Delivered
81393677,RDAF Delivered,Instruction Delivered
81400343,RDAF Delivered,Instruction Delivered
81321779,RDAF Delivered,Instruction Delivered
81402500,RDAF Not Delivered,Instruction Not Delivered
81408081,RDAF Delivered,Instruction Not Delivered
70245922,RDAF Delivered,Instruction Delivered
81396850,RDAF Delivered,Instruction Not Delivered
80221096,RDAF Delivered,Instruction Delivered
80710849,RDAF Delivered,Instruction Delivered
81413455,RDAF Delivered,Instruction Not Delivered
81342964,RDAF Delivered,Instruction Not Delivered
81170802,RDAF Delivered,Instruction Delivered
80781826,RDAF Delivered,Instruction Delivered
81405645,RDAF Delivered,Instruction Not Delivered
81159101,RDAF Delivered,Instruction Not Delivered
80465299,RDAF Delivered,Instruction Not Delivered
81237565,RDAF Delivered,Instruction Delivered
81375968,RDAF Delivered,Instruction Not Delivered
81321593,RDAF Delivered,Instruction Not Delivered
81411161,RDAF Delivered,Instruction Not Delivered
81207319,RDAF Delivered,Instruction Delivered
70330441,RDAF Delivered,Instruction Not Delivered
81249268,RDAF Delivered,Instruction Delivered
80608571,RDAF Delivered,Instruction Delivered
81328855,RDAF Delivered,Instruction Not Delivered
81405512,RDAF Delivered,Instruction Not Delivered
70505646,RDAF Delivered,Instruction Not Delivered
81170064,RDAF Delivered,Instruction Delivered
81177554,RDAF Delivered,Instruction Not Delivered
81402610,RDAF Delivered,Instruction Not Delivered
81352126,RDAF Delivered,Instruction Delivered
81061799,RDAF Not Delivered,Instruction Not Delivered
80199626,RDAF Delivered,Instruction Delivered
80505856,RDAF Delivered,Instruction Delivered
81170517,RDAF Delivered,Instruction Not Delivered
80865341,RDAF Not Delivered,Instruction Not Delivered
81409373,RDAF Delivered,Instruction Delivered
70550709,RDAF Delivered,Instruction Not Delivered
81323710,RDAF Delivered,Instruction Not Delivered
81397677,RDAF Delivered,Instruction Delivered
81391899,RDAF Delivered,Instruction Not Delivered
81386358,RDAF Delivered,Instruction Not Delivered
81233482,RDAF Delivered,Instruction Delivered
81342103,RDAF Delivered,Instruction Not Delivered
81382543,RDAF Delivered,Instruction Not Delivered
81126760,RDAF Delivered,Instruction Not Delivered
81097774,RDAF Delivered,Instruction Not Delivered
70476333,RDAF Delivered,Instruction Not Delivered
81361678,RDAF Delivered,Instruction Not Delivered
70572370,RDAF Delivered,Instruction Delivered
81252728,RDAF Delivered,Instruction Delivered
81415300,RDAF Delivered,Instruction Not Delivered
81345033,RDAF Delivered,Instruction Delivered
81399402,RDAF Delivered,Instruction Delivered
81077672,RDAF Delivered,Instruction Not Delivered
81357033,RDAF Delivered,Instruction Not Delivered
81353259,RDAF Delivered,Instruction Delivered
80024259,RDAF Delivered,Instruction Delivered
81416215,RDAF Delivered,Instruction Not Delivered
80574510,RDAF Delivered,Instruction Delivered
81336167,RDAF Delivered,Instruction Not Delivered
81404358,RDAF Delivered,Instruction Not Delivered
81396994,RDAF Delivered,Instruction Not Delivered
81339812,RDAF Delivered,Instruction Delivered
81407755,RDAF Delivered,Instruction Not Delivered
81170515,RDAF Delivered,Instruction Not Delivered
81411822,RDAF Delivered,Instruction Not Delivered
81404404,RDAF Delivered,Instruction Delivered
81402363,RDAF Delivered,Instruction Delivered
81362012,RDAF Delivered,Instruction Not Delivered
81398964,RDAF Delivered,Instruction Not Delivered
81302983,RDAF Delivered,Instruction Delivered
81383344,RDAF Delivered,Instruction Delivered
81281874,RDAF Delivered,Instruction Not Delivered
80637561,RDAF Delivered,Instruction Delivered
81095794,RDAF Delivered,Instruction Delivered
80285308,RDAF Delivered,Instruction Delivered
81396362,RDAF Delivered,Instruction Delivered
81295905,RDAF Delivered,Instruction Not Delivered
80162003,RDAF Delivered,Instruction Delivered
81171905,RDAF Delivered,Instruction Not Delivered
81348386,RDAF Delivered,Instruction Delivered
80704460,RDAF Delivered,Instruction Not Delivered
81403806,RDAF Delivered,Instruction Not Delivered
81303604,RDAF Delivered,Instruction Not Delivered
81344086,RDAF Delivered,Instruction Delivered
80917195,RDAF Delivered,Instruction Not Delivered
81385003,RDAF Delivered,Instruction Delivered
81410654,RDAF Not Delivered,Instruction Not Delivered
81413259,RDAF Delivered,Instruction Not Delivered
81416385,RDAF Delivered,Instruction Not Delivered
81328890,RDAF Delivered,Instruction Not Delivered
80877891,RDAF Delivered,Instruction Not Delivered
70554934,RDAF Delivered,Instruction Not Delivered
81158552,RDAF Delivered,Instruction Delivered
81381682,RDAF Delivered,Instruction Not Delivered
81228565,RDAF Delivered,Instruction Delivered
81234748,RDAF Delivered,Instruction Not Delivered
81414142,RDAF Not Delivered,Instruction Not Delivered
81218559,RDAF Delivered,Instruction Not Delivered
81290520,RDAF Delivered,Instruction Not Delivered
81343314,RDAF Delivered,Instruction Delivered
81349229,RDAF Delivered,Instruction Not Delivered
80104605,RDAF Delivered,Instruction Delivered
80005677,RDAF Delivered,Instruction Not Delivered
81397352,RDAF Delivered,Instruction Not Delivered
81359469,RDAF Delivered,Instruction Not Delivered
81336133,RDAF Delivered,Instruction Delivered
81415591,RDAF Delivered,Instruction Not Delivered
81228243,RDAF Delivered,Instruction Delivered
81397759,RDAF Delivered,Instruction Not Delivered
81150933,RDAF Delivered,Instruction Delivered
81309421,RDAF Delivered,Instruction Not Delivered
81372133,RDAF Delivered,Instruction Delivered
81373173,RDAF Delivered,Instruction Delivered
81416398,RDAF Delivered,Instruction Not Delivered
80088513,RDAF Delivered,Instruction Not Delivered
81336971,RDAF Delivered,Instruction Not Delivered
81389855,RDAF Delivered,Instruction Not Delivered
81407991,RDAF Delivered,Instruction Not Delivered
81361173,RDAF Delivered,Instruction Delivered
81414712,RDAF Delivered,Instruction Not Delivered
81359152,RDAF Delivered,Instruction Not Delivered
80708702,RDAF Delivered,Instruction Delivered
81403224,RDAF Delivered,Instruction Not Delivered
81035579,RDAF Delivered,Instruction Not Delivered
80653165,RDAF Delivered,Instruction Delivered
81331006,RDAF Delivered,Instruction Delivered
81320080,RDAF Delivered,Instruction Delivered
80205173,RDAF Delivered,Instruction Delivered
81229288,RDAF Delivered,Instruction Not Delivered
81355754,RDAF Delivered,Instruction Delivered
81369480,RDAF Delivered,Instruction Not Delivered
81173652,RDAF Delivered,Instruction Delivered
81376545,RDAF Delivered,Instruction Not Delivered
70534441,RDAF Delivered,Instruction Delivered
81378054,RDAF Delivered,Instruction Not Delivered
81342698,RDAF Delivered,Instruction Not Delivered
80779596,RDAF Delivered,Instruction Not Delivered
81404287,RDAF Delivered,Instruction Not Delivered
81278097,RDAF Delivered,Instruction Delivered
81379284,RDAF Delivered,Instruction Not Delivered
81407957,RDAF Delivered,Instruction Not Delivered
81224039,RDAF Delivered,Instruction Delivered
81358638,RDAF Delivered,Instruction Delivered
81229233,RDAF Delivered,Instruction Not Delivered
81405294,RDAF Delivered,Instruction Delivered
81345874,RDAF Delivered,Instruction Delivered
80909013,RDAF Delivered,Instruction Delivered
81133275,RDAF Delivered,Instruction Delivered
81331419,RDAF Delivered,Instruction Not Delivered
81310983,RDAF Delivered,Instruction Delivered
81341856,RDAF Delivered,Instruction Delivered
70592712,RDAF Delivered,Instruction Not Delivered
81349679,RDAF Delivered,Instruction Delivered
70565881,RDAF Delivered,Instruction Not Delivered
81332995,RDAF Delivered,Instruction Not Delivered
81325341,RDAF Delivered,Instruction Not Delivered
80208839,RDAF Delivered,Instruction Delivered
81406216,RDAF Delivered,Instruction Not Delivered
80718034,RDAF Delivered,Instruction Delivered
81397587,RDAF Delivered,Instruction Not Delivered
81320580,RDAF Delivered,Instruction Not Delivered
81333244,RDAF Delivered,Instruction Delivered
81111779,RDAF Delivered,Instruction Delivered
81171461,RDAF Delivered,Instruction Delivered
81273494,RDAF Delivered,Instruction Delivered
80310982,RDAF Delivered,Instruction Not Delivered
81361168,RDAF Delivered,Instruction Not Delivered
81323374,RDAF Delivered,Instruction Delivered
81375205,RDAF Delivered,Instruction Delivered
81320617,RDAF Delivered,Instruction Not Delivered
81170467,RDAF Delivered,Instruction Not Delivered
81339878,RDAF Delivered,Instruction Delivered
81396496,RDAF Delivered,Instruction Not Delivered
81160849,RDAF Not Delivered,Instruction Not Delivered
81398957,RDAF Delivered,Instruction Not Delivered
80026969,RDAF Delivered,Instruction Not Delivered
81339968,RDAF Delivered,Instruction Not Delivered
81337944,RDAF Delivered,Instruction Not Delivered
